Student_ID,Age,Class,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield
350,18,11th,75,84,94,8,7,9,5,7,3,84,Lawyer,Universal Law
351,16,11th,71,80,96,8,8,7,8,9,2,82,Psychologist,Dimensional Psychology
352,16,11th,93,110,117,9,8,8,8,8,2,111,IT Professional,Maximum Computing
353,18,12th,89,77,89,9,8,7,8,7,2,85,Business,Omnipotent Business
354,17,12th,93,95,85,7,9,8,7,7,2,91,Engineer,Robotics Engineering
355,18,11th,93,81,93,9,7,8,9,6,3,89,Business,Eternal Commerce
356,17,11th,103,91,90,6,8,6,4,8,3,95,Pilot,Infinite Pilot
357,17,12th,79,100,104,9,9,8,9,8,2,96,Psychologist,Transcendent Psychology
358,16,11th,77,85,104,9,8,7,4,6,2,89,Psychologist,Pinnacle Psychology
359,17,12th,97,99,89,6,8,9,6,8,3,95,Engineer,Planetary Engineering
360,18,11th,78,93,88,9,7,6,8,7,2,86,IT Professional,Bioinformatics
361,18,12th,74,86,102,8,9,6,9,7,3,87,Psychologist,Cognitive Psychology
362,18,11th,86,87,84,7,9,8,4,7,3,86,Engineer,Environmental Engineering
363,17,12th,100,106,93,4,7,8,4,7,2,100,Accountant,Maximum Finance
364,18,12th,90,86,82,5,7,9,7,6,2,86,Pilot,Military Pilot
365,16,12th,75,69,97,7,10,6,4,7,3,80,Lawyer,Immigration Law
366,18,12th,81,101,105,9,9,8,9,8,3,97,Psychologist,Absolute Psychology
367,16,12th,59,47,100,9,10,9,8,8,3,69,Artist,Holographic Art
368,18,11th,87,94,89,6,7,9,6,7,3,90,Engineer,Apex Engineering
369,17,11th,54,50,95,10,7,8,7,6,3,66,Artist,Longevity Art
370,16,12th,69,81,99,8,10,7,7,8,2,83,Psychologist,Forensic Psychology
371,18,12th,91,91,97,9,8,9,9,7,2,94,Business,Final Commerce
372,18,12th,74,71,98,9,8,9,6,6,2,81,Designer,Packaging Design
373,17,11th,84,79,96,7,8,9,7,9,3,86,Lawyer,Complete Law
374,18,11th,76,88,93,8,9,7,8,7,2,86,Teacher,Premier Learning
375,17,11th,62,67,98,9,7,6,4,8,2,76,Designer,Biomimetic Design
376,17,12th,100,85,76,5,8,9,8,7,2,87,Engineer,Planetary Engineering
377,18,12th,103,99,94,5,7,9,7,7,2,99,Pilot,Summit Pilot
378,17,12th,77,74,96,8,8,9,9,7,2,82,Lawyer,Entertainment Law
379,16,11th,88,93,90,6,10,9,7,6,3,90,Doctor,Heroic Medicine
380,17,11th,78,88,103,8,10,8,8,7,3,90,Teacher,Heroic Learning
381,16,12th,95,98,82,6,7,7,7,7,3,92,Scientist,Data Scientist
382,16,11th,86,84,96,8,9,9,5,8,2,89,Business,Impact Investing
383,18,12th,86,80,94,9,7,8,8,8,2,87,Business,Management Consulting
384,17,12th,86,74,98,7,8,8,6,8,2,86,Lawyer,Final Law
385,17,12th,93,89,84,5,7,9,7,7,2,89,Pilot,Medical Transport Pilot
386,17,12th,80,75,88,9,8,7,9,7,3,82,IT Professional,Cybersecurity
387,16,11th,74,81,99,8,8,6,7,9,2,85,Teacher,Global Education
388,18,12th,46,42,96,10,9,5,9,9,2,61,Musician,Longevity Music
389,18,12th,98,123,130,9,9,8,9,7,2,124,IT Professional,Godlike Computing
390,17,11th,93,102,87,6,9,8,9,9,2,94,Scientist,Heroic Science
391,16,11th,80,83,99,8,8,8,9,8,3,87,Lawyer,Cosmic Law
392,16,12th,102,93,78,4,10,7,8,8,2,91,Accountant,Impact Measurement
393,17,11th,86,69,99,7,7,8,6,9,2,85,Lawyer,Universal Law
394,17,12th,79,74,101,7,7,8,8,6,3,85,Lawyer,Peak Law
395,18,11th,83,80,94,8,10,9,7,7,2,86,Lawyer,Ultimate Law
396,17,11th,93,91,91,6,8,8,8,7,2,92,Engineer,Elite Engineering
397,18,11th,100,89,87,5,8,8,9,9,3,92,Pilot,Air Traffic Controller
398,16,12th,100,94,84,5,7,6,9,9,2,93,Scientist,Peak Science
399,18,11th,60,74,99,9,8,8,7,8,3,78,Designer,Heroic Design
400,16,12th,50,49,106,10,10,7,8,9,2,68,Artist,Master Art
401,16,12th,41,46,96,10,7,8,9,8,2,61,Musician,Film Scoring
402,18,12th,87,86,73,3,10,6,4,6,3,82,Accountant,Internal Auditing
403,16,12th,94,101,82,6,7,6,7,8,2,92,Doctor,Anesthesiology
404,17,11th,102,92,90,4,10,9,6,7,3,95,Accountant,Digital Assets
405,16,11th,99,94,72,4,9,6,6,6,3,88,Accountant,Consciousness Finance
406,18,12th,81,79,94,8,9,9,9,7,2,85,Lawyer,Climate Law
407,16,11th,78,75,96,7,8,8,8,8,3,82,Lawyer,Aviation Law
408,17,12th,98,86,76,5,7,7,6,6,2,87,Engineer,Elite Engineering
409,16,11th,82,85,95,8,8,6,7,7,2,87,IT Professional,Maximum Computing
410,17,12th,107,108,93,6,8,9,6,8,2,104,Scientist,Summit Science
411,16,11th,79,103,108,10,10,6,9,8,2,98,Designer,Godlike Design
412,17,11th,69,71,99,10,9,9,7,8,2,80,Designer,Total Design
413,17,11th,87,84,87,4,7,8,4,9,3,86,Accountant,Management Accounting
414,18,12th,59,44,107,9,7,7,8,7,3,70,Artist,Printmaking
415,17,11th,57,51,102,10,9,7,8,9,2,70,Artist,Zenith Art
416,17,12th,92,88,98,9,9,9,10,7,2,93,Business,Transcendent Business
417,17,11th,89,84,79,4,7,6,7,9,2,84,Accountant,Omniscient Finance
418,18,12th,104,105,90,5,9,8,5,8,3,101,Scientist,Peak Science
419,16,12th,43,41,93,9,10,7,7,7,2,59,Musician,Fusion Music
420,17,12th,66,66,95,10,7,7,9,8,3,76,Designer,Brand Design
421,18,11th,98,95,87,5,9,9,7,6,3,93,Engineer,Premier Engineering
422,17,11th,87,75,98,9,9,7,4,8,2,87,Business,Complete Commerce
423,17,12th,74,81,96,9,9,8,9,8,3,84,Psychologist,AI Ethics Psychology
424,18,11th,76,80,97,7,9,6,7,8,2,84,Lawyer,Bioethics Law
425,16,11th,89,83,101,9,10,7,4,8,3,91,Business,Legendary Commerce
426,18,11th,91,80,84,3,10,7,6,8,2,85,Accountant,Public Accounting
427,16,11th,79,90,97,7,9,7,8,9,2,88,Teacher,Consciousness Learning
428,16,12th,61,55,108,9,9,8,8,8,3,75,Artist,Space Art
429,17,12th,55,50,107,10,10,9,5,6,2,71,Artist,Epic Art
430,17,12th,58,44,99,10,7,9,8,9,2,67,Artist,Conceptual Art
431,16,12th,90,78,72,4,8,7,7,7,2,80,Accountant,Total Finance
432,16,11th,95,95,84,7,7,6,4,9,3,91,Engineer,Aerospace Engineering
433,16,11th,82,90,99,8,8,7,7,6,2,90,IT Professional,Cybersecurity
434,16,11th,86,98,86,6,9,7,6,7,3,90,Doctor,General Surgery
435,18,11th,50,53,94,10,8,8,8,7,2,66,Artist,Printmaking
436,16,11th,87,89,80,7,7,8,7,8,3,85,Engineer,Industrial Engineering
437,16,12th,94,94,85,5,8,6,4,9,3,91,Scientist,Elite Science
438,17,12th,88,78,75,4,7,9,5,7,2,80,Accountant,Public Accounting
439,17,12th,88,89,74,4,7,7,9,7,2,84,Accountant,Financial Planning
440,18,12th,69,73,93,8,7,8,8,8,2,78,Psychologist,Rehabilitation Psychology
441,16,11th,60,56,93,9,9,6,9,8,2,70,Artist,Video Art
442,18,12th,86,98,82,5,7,9,8,7,2,89,Engineer,Eternal Engineering
443,17,12th,59,47,104,9,9,7,8,7,3,70,Artist,Transcendent Art
444,16,12th,90,79,88,8,8,6,4,9,2,86,Business,Longevity Economy
445,18,11th,51,57,103,9,9,8,7,6,3,70,Artist,Final Art
446,16,12th,60,56,102,9,10,9,4,7,3,73,Artist,Transcendent Art
447,18,12th,93,95,84,6,7,8,7,8,2,91,Doctor,Endocrinology
448,16,11th,76,72,102,9,9,9,5,9,2,83,Psychologist,Complete Psychology
449,18,11th,98,88,87,5,8,8,4,8,2,91,Pilot,Grand Pilot
450,16,11th,93,85,79,4,7,8,4,7,3,86,Accountant,Fusion Finance
451,17,12th,96,98,87,5,7,9,6,8,2,94,Doctor,Space Medicine
452,16,11th,92,90,86,6,8,7,9,9,3,89,Pilot,Commercial Pilot
453,17,11th,98,95,83,5,8,6,9,9,3,92,Doctor,Universal Medicine
454,17,11th,95,95,80,6,7,7,9,9,2,90,Pilot,Fusion Pilot
455,17,12th,53,49,93,9,8,6,8,8,3,66,Musician,Electronic Music
456,18,11th,88,87,90,8,7,7,6,9,3,88,IT Professional,Mobile App Development
457,16,11th,98,101,86,5,8,7,8,7,3,95,Doctor,Endocrinology
458,17,12th,90,75,98,9,8,7,5,9,3,88,Business,Legendary Business
459,17,11th,89,82,98,8,8,6,4,9,2,90,IT Professional,Zenith Computing
460,16,11th,84,83,90,9,8,8,8,8,3,86,IT Professional,Quantum Computing
461,18,11th,77,85,102,9,7,9,9,7,2,88,Psychologist,Omnipresent Psychology
462,18,12th,71,76,96,8,10,9,6,9,2,81,Psychologist,Forensic Psychology
463,17,11th,83,84,99,8,9,8,7,6,3,89,Teacher,Universal Learning
464,18,12th,57,55,101,10,10,9,7,6,3,71,Artist,Superior Art
465,17,11th,97,105,85,5,9,7,5,8,3,96,Scientist,Neuroscience
466,17,12th,86,87,99,8,7,9,7,6,2,91,IT Professional,Mythical Programming
467,17,12th,44,40,102,9,8,6,8,8,2,64,Musician,Supreme Music
468,18,11th,89,100,81,6,10,6,5,9,3,90,Doctor,Zenith Medicine
469,17,11th,44,48,96,10,8,9,5,9,2,63,Musician,Music Technology
470,17,12th,85,91,91,5,9,6,9,7,2,89,Doctor,Consciousness Healing
471,16,11th,103,99,94,6,8,8,8,6,2,99,Pilot,Legendary Pilot
472,18,11th,95,98,90,7,9,9,6,8,3,94,Engineer,Infinite Energy Systems
473,17,12th,93,89,84,5,7,8,7,7,2,89,Pilot,Atmospheric Research Pilot
474,17,12th,94,98,80,6,7,9,9,8,2,91,Scientist,Fusion Energy
475,16,11th,76,96,104,10,10,6,8,9,2,93,Designer,Superior Design
476,17,12th,87,112,103,8,9,8,8,8,2,103,Teacher,Zenith Education
477,17,11th,82,79,88,8,8,6,8,8,3,83,Business,Master Business
478,18,11th,85,91,94,9,8,7,5,6,2,90,IT Professional,Omnipotent Programming
479,18,12th,70,76,97,8,7,7,6,7,2,81,Psychologist,Reality Psychology
480,18,11th,58,54,108,9,7,8,9,6,3,73,Artist,Illustration
481,18,11th,72,90,100,7,7,8,8,9,2,87,Teacher,Master Education
482,16,11th,67,69,95,10,10,6,8,9,3,77,Designer,Fusion Design
483,18,11th,87,75,91,8,8,8,5,8,2,84,Business,Consciousness Business
484,16,12th,52,46,106,9,9,9,9,6,3,68,Artist,Video Art
485,16,11th,103,84,88,6,8,8,5,9,3,92,Pilot,Reality Pilot
486,16,11th,90,86,96,8,8,8,6,8,2,91,Business,Investment Banking
487,18,12th,73,84,98,8,9,7,8,8,2,85,Psychologist,Reality Psychology
488,18,11th,74,90,92,7,9,8,9,9,3,85,Teacher,Planetary Education
489,17,12th,97,98,83,5,9,8,5,7,2,94,Scientist,Fusion Science
490,17,12th,100,89,83,4,8,7,9,8,3,91,Accountant,Forensic Accounting
491,18,11th,98,91,92,3,7,7,5,6,2,94,Accountant,Cryptocurrency Analysis
492,16,11th,90,101,108,9,8,8,8,8,2,102,IT Professional,Final Computing
493,18,12th,97,99,80,5,10,7,6,7,3,92,Pilot,Ultimate Pilot
494,18,11th,99,99,83,6,7,9,6,9,2,94,Pilot,Mythical Pilot
495,18,11th,71,58,90,10,9,6,5,6,3,73,Designer,Eternal Design
496,18,12th,41,37,105,10,8,7,6,8,3,61,Musician,Bioacoustics
497,18,12th,82,95,100,8,9,8,9,8,2,92,Teacher,Transcendent Education
498,17,12th,101,97,92,6,8,8,8,6,2,97,Pilot,Zenith Pilot
499,18,12th,91,75,91,8,9,8,5,7,2,86,IT Professional,Quantum Software
500,16,11th,78,85,95,8,8,7,6,9,3,86,Teacher,Educational Technology
501,17,12th,89,82,78,4,8,8,8,9,2,83,Accountant,Divine Finance
502,17,12th,82,84,98,9,9,6,6,9,3,88,Business,Divine Economy
503,18,12th,53,48,99,10,10,6,4,7,3,67,Artist,Street Art
504,17,12th,95,87,81,3,8,9,5,6,2,88,Accountant,Planetary Finance
505,16,11th,90,72,88,9,8,7,5,8,3,83,Business,Grand Commerce
506,18,11th,86,93,85,9,7,6,7,6,2,88,IT Professional,Divine Systems
507,17,12th,100,88,80,6,7,9,7,7,2,89,Pilot,Reality Pilot
508,18,12th,89,76,91,8,7,9,7,9,2,85,IT Professional,Premier Programming
509,16,12th,101,80,83,3,10,8,6,8,3,88,Accountant,Forensic Accounting
510,18,11th,97,88,89,6,8,6,9,6,2,91,Pilot,Superior Pilot
511,17,12th,41,44,100,9,7,7,8,8,3,62,Musician,Peak Music
512,18,11th,70,85,100,8,10,6,4,6,2,85,Psychologist,Supreme Psychology
513,17,12th,101,107,94,3,8,8,5,7,2,101,Accountant,Supreme Finance
514,17,11th,78,76,94,7,8,7,5,7,3,83,Lawyer,Grand Law
515,18,11th,99,81,93,4,9,6,5,9,2,91,Accountant,Management Accounting
516,17,11th,72,65,98,9,7,6,7,6,3,78,Designer,Planetary Design
517,16,11th,90,98,80,6,7,6,4,8,3,89,Doctor,Maximum Medicine
518,16,11th,91,87,83,5,7,9,7,7,2,87,Pilot,Flight Instructor
519,18,12th,86,83,92,9,9,8,9,7,2,87,IT Professional,Cloud Computing
520,17,12th,83,84,96,8,9,9,9,7,2,88,Lawyer,Reality Law
521,16,11th,88,76,95,8,9,9,6,7,2,86,IT Professional,Blockchain Development
522,18,12th,102,84,81,6,7,7,5,7,2,89,Pilot,Flight Instructor
523,18,12th,79,95,101,9,9,5,9,8,2,92,Designer,Total Design
524,17,11th,82,78,95,8,8,9,6,8,3,85,Teacher,Final Education
525,17,11th,92,85,88,5,8,8,5,8,2,88,Engineer,Network Engineering
526,16,11th,93,99,91,7,10,9,5,8,3,94,Engineer,Supreme Engineering
527,16,12th,84,80,103,8,7,8,9,7,2,89,Lawyer,Cryptocurrency Law
528,18,12th,67,66,94,9,10,8,4,7,3,76,Designer,Multidimensional Design
529,18,12th,82,91,92,9,8,9,8,8,2,88,IT Professional,Transcendent Computing
530,18,12th,90,86,81,6,8,8,8,6,2,86,Pilot,Airline Operations
531,17,12th,73,74,99,9,7,9,7,6,3,82,Psychologist,Perfect Psychology
532,17,11th,100,101,84,5,10,8,5,8,3,95,Scientist,Theoretical Physics
533,16,12th,98,97,88,6,7,6,9,6,2,94,Engineer,Fusion Engineering
534,16,12th,90,98,89,7,9,7,4,9,3,92,Engineer,Nanotechnology
535,16,11th,99,100,85,5,9,8,5,7,2,96,Scientist,Infinite Science
536,17,12th,87,98,82,5,10,9,7,9,2,89,Doctor,Dermatology
537,18,12th,81,81,97,8,8,6,9,9,3,86,Teacher,Special Education
538,16,11th,106,107,92,6,8,9,6,7,2,103,Scientist,Apex Science
539,18,11th,86,71,95,7,7,9,7,8,2,84,Lawyer,Constitutional Law
540,17,12th,52,43,95,9,10,9,6,7,2,63,Musician,Perfect Music
541,18,11th,83,84,99,9,9,9,7,9,2,89,Business,Sustainable Business
542,16,11th,45,41,97,10,9,5,9,9,3,61,Musician,Infinite Music
543,17,12th,70,75,96,8,9,8,8,9,2,80,Psychologist,Clinical Psychology
544,18,11th,99,86,78,4,8,7,9,8,3,88,Accountant,Regulatory Compliance
545,17,12th,96,98,87,5,8,9,6,9,3,94,Doctor,Telemedicine
546,17,11th,88,89,85,3,8,6,9,6,3,87,Accountant,Cosmic Finance
547,16,11th,73,80,97,8,9,6,7,8,3,83,Teacher,Language Arts
548,17,11th,75,91,96,7,10,8,5,8,3,87,Teacher,Art Education
549,17,12th,104,114,99,3,8,9,5,6,2,106,Accountant,Premier Finance
550,16,11th,86,79,92,8,10,8,7,6,2,86,IT Professional,Web Development
551,18,12th,87,77,98,8,7,6,4,6,3,87,IT Professional,Ultimate Computing
552,18,12th,92,90,98,8,9,8,10,8,2,94,Business,Ultimate Business
553,17,12th,94,76,87,8,7,8,6,7,3,86,Business,Supply Chain Management
554,17,12th,58,52,105,10,10,7,5,6,2,72,Artist,Peak Art
555,17,12th,56,52,97,9,9,6,9,8,2,69,Artist,Divine Art
556,16,11th,84,84,98,8,10,7,7,7,3,89,Lawyer,Grand Law
557,18,12th,59,47,93,10,7,6,9,8,2,66,Artist,Omnipresent Art
558,16,11th,48,44,96,10,9,5,9,9,2,62,Musician,Music Business
559,16,12th,53,38,93,10,9,6,8,7,3,61,Musician,Heroic Music
560,17,11th,104,94,73,4,10,6,6,7,2,90,Accountant,Mythical Finance
561,17,12th,94,96,85,6,8,9,7,8,2,92,Doctor,Orthopedic Surgery
562,18,12th,95,91,83,4,7,8,4,7,2,90,Accountant,Infinite Finance
563,18,12th,79,88,93,8,9,8,8,8,2,86,Teacher,Fusion Education
564,18,12th,104,92,75,3,9,9,5,9,2,90,Accountant,Longevity Finance
565,17,11th,103,95,79,6,7,6,4,6,2,92,Scientist,Pinnacle Science
566,17,11th,69,77,99,9,7,6,8,8,3,82,Psychologist,Heroic Psychology
567,18,11th,82,87,104,7,9,8,6,6,2,91,Teacher,STEM Education
568,17,11th,68,65,94,10,9,8,7,7,3,76,Designer,Transcendent Design
569,18,11th,86,90,85,9,7,6,8,7,3,87,IT Professional,Dimensional Programming
570,18,12th,98,101,89,7,8,9,6,9,3,96,Engineer,Software Engineering
571,18,12th,66,68,91,10,10,9,6,9,2,75,Designer,Celestial Design
572,18,11th,89,92,95,9,10,8,4,6,3,92,IT Professional,Zenith Computing
573,16,11th,81,93,92,7,7,9,6,9,3,89,Teacher,Mindfulness Education
574,17,12th,49,45,95,10,9,5,9,8,3,63,Musician,Music Technology
575,16,11th,46,42,99,10,9,5,9,9,2,62,Musician,Transcendent Music
576,18,12th,89,84,101,9,9,8,7,9,2,91,Business,Marketing
577,16,11th,96,81,74,3,8,9,5,7,2,84,Accountant,Legendary Finance
578,18,12th,74,83,93,8,9,8,9,8,2,83,Teacher,Elementary Education
579,17,12th,106,108,97,6,8,9,7,9,2,104,Doctor,Pinnacle Medicine
580,16,11th,81,88,93,7,10,7,6,9,2,87,Teacher,Zenith Education
581,18,11th,85,85,99,8,9,7,7,9,3,90,IT Professional,Quantum Computing
582,18,12th,47,36,101,9,8,6,5,8,3,61,Musician,Apex Music
583,18,12th,75,86,98,9,8,7,8,9,2,86,Psychologist,Elite Psychology
584,16,12th,76,84,94,8,10,7,6,8,3,85,Teacher,Curriculum Development
585,17,12th,107,108,93,6,8,9,6,7,2,104,Scientist,Grand Science
586,16,11th,98,94,87,5,7,9,7,7,2,93,Scientist,Premier Science
587,18,11th,92,87,82,6,10,8,8,8,3,87,Engineer,Software Engineering
588,16,11th,77,76,102,8,8,7,8,8,2,85,Lawyer,Dimensional Law
589,18,12th,101,99,84,5,9,8,6,8,3,95,Scientist,Divine Science
590,16,11th,80,88,95,8,8,8,9,8,3,87,Teacher,Sustainability Education
591,16,12th,89,92,89,5,10,6,7,8,2,90,Doctor,Epic Medicine
592,18,12th,69,73,91,9,9,8,6,7,3,78,Designer,Absolute Design
593,16,11th,54,50,99,9,9,6,9,8,2,69,Artist,Total Art
594,16,11th,92,97,86,6,10,6,8,7,2,92,Pilot,Zenith Pilot
595,18,11th,68,73,94,9,8,6,9,9,3,78,Psychologist,Dimensional Psychology
596,17,12th,82,82,100,8,9,6,8,9,3,88,Business,Heroic Business
597,16,11th,49,54,101,10,7,6,5,8,3,68,Artist,Elite Art
598,18,11th,84,72,103,8,8,9,6,7,3,86,Lawyer,Epic Law
599,16,11th,54,49,108,10,8,6,9,7,2,70,Artist,Painting
600,17,12th,67,63,94,10,10,6,9,9,2,75,Designer,Animation
601,17,12th,47,43,95,10,9,5,9,9,3,62,Musician,Bioacoustics
602,18,12th,100,101,86,5,9,9,5,8,2,97,Scientist,Consciousness Science
603,18,11th,90,99,89,6,7,8,4,8,3,93,Doctor,Pathology
604,18,11th,97,85,89,3,10,6,8,6,3,90,Accountant,Digital Assets
605,16,12th,93,85,97,8,9,7,7,7,3,92,Business,Immortal Business
606,16,12th,74,74,91,10,9,6,5,6,3,80,Designer,Multidimensional Design
607,18,12th,66,66,92,10,8,6,7,6,3,75,Designer,Circular Design
608,17,12th,85,94,76,6,10,9,4,9,2,85,Engineer,Summit Engineering
609,16,11th,101,103,93,7,9,8,7,7,2,99,Engineer,Complete Engineering
610,16,11th,82,75,102,7,8,8,4,9,3,86,Lawyer,Healthcare Law
611,18,11th,76,73,100,8,8,6,4,6,2,83,Lawyer,Real Estate Law
612,16,11th,93,92,84,6,7,9,4,8,2,90,Engineer,Omnipresent Engineering
613,17,11th,104,93,86,6,7,8,8,8,2,94,Pilot,Elite Pilot
614,18,11th,92,105,87,6,9,7,5,9,2,95,Scientist,Complete Science
615,16,12th,93,104,79,6,8,6,4,7,3,92,Scientist,Computational Biology
616,18,11th,87,81,93,8,9,9,6,9,3,87,Lawyer,Maximum Law
617,16,12th,82,90,95,9,9,8,5,9,3,89,IT Professional,Green Technology
618,18,12th,104,106,95,6,8,9,7,9,2,102,Doctor,Transcendent Medicine
619,17,11th,74,65,95,9,7,7,4,8,2,78,Designer,Supreme Design
620,16,11th,63,63,92,10,10,8,7,8,3,73,Designer,Consciousness Design
621,16,12th,86,92,90,9,10,8,6,6,3,89,IT Professional,Absolute Systems
622,16,12th,88,88,85,7,9,7,7,8,3,87,Engineer,Consciousness Engineering
623,16,11th,90,86,96,8,8,8,9,8,3,91,Business,Eternal Commerce
624,16,11th,108,110,100,6,8,9,6,8,2,106,Engineer,Immortal Engineering
625,17,11th,102,87,81,4,9,7,6,6,2,90,Accountant,Regenerative Finance
626,16,11th,88,77,101,9,10,9,9,6,2,89,Business,Absolute Business
627,16,12th,99,75,93,4,7,9,8,9,3,89,Accountant,Forensic Accounting
628,18,11th,94,78,90,4,10,7,4,7,3,87,Accountant,Corporate Finance
629,18,11th,93,90,87,5,8,6,5,7,3,90,Pilot,Longevity Pilot
630,16,11th,105,107,96,6,8,9,7,9,2,103,Doctor,Ultimate Medicine
631,17,12th,89,78,91,9,9,9,9,7,3,86,Business,Investment Banking
632,16,11th,109,110,95,6,8,9,6,8,2,106,Scientist,Heroic Science
633,16,11th,97,101,82,5,7,9,9,6,2,93,Engineer,Reality Engineering
634,18,11th,64,69,94,10,9,6,9,6,2,76,Designer,Master Design
635,16,11th,93,95,79,5,9,8,5,8,3,89,Scientist,Neuroscience
636,17,12th,72,87,97,8,10,8,9,8,2,85,Psychologist,Omnipresent Psychology
637,17,12th,77,93,102,9,9,5,8,9,2,91,Designer,Supreme Design
638,17,12th,79,77,95,7,8,8,8,8,2,83,Lawyer,Cryptocurrency Law
639,17,11th,74,83,96,8,10,8,7,8,3,84,Psychologist,Cognitive Psychology
640,17,12th,54,43,101,9,9,7,7,8,3,66,Musician,Infinite Music
641,17,12th,70,58,96,10,7,7,5,9,2,75,Designer,Biomimetic Design
642,17,11th,89,101,81,6,10,7,7,7,3,90,Doctor,Peak Medicine
643,18,11th,83,77,95,7,8,6,5,9,2,85,Lawyer,Perfect Law
644,17,12th,94,115,122,9,8,8,9,7,3,116,IT Professional,Elite Systems
645,18,12th,100,85,80,3,9,6,4,6,3,88,Accountant,Premier Finance
646,18,12th,74,94,105,10,10,6,9,9,3,92,Designer,Elite Design
647,16,12th,83,92,89,8,10,6,4,7,2,88,IT Professional,Godlike Computing
648,17,12th,80,83,94,7,8,6,9,6,2,86,Lawyer,Planetary Law
649,17,12th,82,79,98,8,9,7,6,6,2,86,Lawyer,Criminal Law
650,18,11th,73,82,100,7,10,9,7,9,2,85,Teacher,Dimensional Learning
651,17,12th,86,99,105,8,8,9,9,7,2,98,Lawyer,Ultimate Law
652,17,12th,95,97,86,6,8,8,7,8,3,93,Doctor,Infinite Life Medicine
653,16,11th,86,109,102,8,9,8,8,8,2,101,Teacher,Maximum Education
654,16,11th,100,91,85,6,8,6,6,9,2,92,Pilot,Search and Rescue Pilot
655,17,12th,79,91,91,8,8,6,6,9,3,87,IT Professional,Space Technology
656,18,11th,90,96,78,6,8,7,7,9,3,88,Engineer,Industrial Engineering
657,16,11th,102,102,87,5,9,7,8,9,3,97,Scientist,Heroic Science
658,17,11th,83,94,103,8,10,6,5,8,2,93,Teacher,Divine Learning
659,17,11th,79,78,94,8,8,7,9,9,3,84,Teacher,Cosmic Education
660,18,11th,93,92,86,6,8,7,4,9,3,90,Pilot,Airline Operations
661,18,11th,85,91,90,5,8,8,8,9,3,89,Doctor,Oncology
662,17,12th,82,78,104,8,10,7,7,7,3,88,Lawyer,Bioethics Law
663,17,12th,74,93,100,7,9,9,8,7,3,89,Teacher,Supreme Education
664,18,12th,37,33,105,10,9,5,9,9,3,61,Musician,Elite Music
665,18,11th,99,87,78,7,9,9,6,9,3,88,Engineer,Infinite Engineering
666,18,11th,91,87,78,3,9,8,4,9,3,85,Accountant,Public Accounting
667,16,12th,90,96,84,6,8,6,6,6,2,90,Engineer,Apex Engineering
668,16,12th,94,99,87,6,10,7,8,8,3,93,Scientist,Superior Science
669,18,12th,100,96,89,6,7,9,9,8,2,95,Engineer,Computer Science Engineering
670,16,11th,95,90,90,5,7,6,9,9,3,92,Doctor,Neurosurgery
671,17,12th,78,91,102,9,8,8,9,9,2,91,Psychologist,Final Psychology
672,16,11th,43,46,104,10,7,8,5,8,2,64,Musician,Music Technology
673,18,11th,93,105,83,5,10,8,4,8,2,94,Scientist,Eternal Science
674,16,11th,48,44,104,9,9,6,8,8,2,68,Artist,Apex Art
675,17,12th,73,84,95,8,10,8,9,6,3,84,Psychologist,Master Psychology
676,18,11th,101,94,90,6,8,6,5,7,3,95,Pilot,Flight Instructor
677,16,11th,96,98,88,6,10,9,7,9,3,94,Doctor,Pathology
678,17,12th,61,72,94,9,7,6,6,8,3,76,Designer,Dimensional Design
679,18,12th,79,104,104,8,8,7,8,9,2,98,Psychologist,Apex Psychology
680,16,11th,91,108,104,8,9,9,9,7,2,104,Lawyer,Premier Law
681,16,11th,81,75,97,8,7,8,9,6,3,84,IT Professional,Cosmic Systems
682,18,12th,49,41,106,10,9,8,9,9,2,65,Musician,Longevity Music
683,16,12th,85,82,94,9,8,8,8,9,2,87,Business,Private Equity
684,18,11th,82,77,89,8,8,7,4,7,2,83,IT Professional,Final Systems
685,17,12th,60,48,94,10,9,6,6,9,3,67,Artist,Ceramics
686,18,12th,72,84,93,8,9,7,6,6,2,83,Teacher,Mathematics
687,18,12th,85,88,91,9,10,7,9,7,2,88,Business,Celestial Economy
688,17,12th,76,79,103,7,7,9,9,6,2,86,Lawyer,Superior Law
689,18,11th,90,99,87,6,10,9,7,8,3,92,Doctor,Consciousness Healing
690,16,11th,88,99,101,8,9,9,9,7,2,98,Lawyer,Perfect Law
691,17,11th,102,87,93,4,7,6,8,7,2,94,Accountant,Eternal Finance
692,18,11th,70,65,97,10,8,8,8,8,2,77,Designer,Graphic Design
693,18,11th,93,91,83,3,7,9,5,8,2,89,Accountant,Cosmic Finance
694,17,12th,90,81,89,8,8,8,7,7,3,87,Business,Heroic Business
695,18,12th,74,79,102,9,10,6,9,6,2,85,Psychologist,Master Psychology
696,16,12th,90,86,101,8,8,6,4,8,2,92,Business,Ultimate Business
697,17,11th,96,88,84,5,7,7,6,7,2,89,Engineer,Perfect Engineering
698,18,12th,89,83,95,8,8,8,9,8,2,89,Business,Consciousness Commerce
699,17,12th,98,121,128,8,9,7,9,8,2,122,IT Professional,Heroic Programming
700,17,12th,95,99,84,6,7,7,8,8,3,93,Pilot,Omnipresent Pilot
701,17,12th,99,76,84,4,8,7,4,7,2,86,Accountant,Summit Finance
