Student_ID,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield,Career_Subfield
1294,95,70,70,6,9,7,6,7,6,75,IT Professional,Software Development,IT Professional → Software Development
1295,88,72,84,8,8,10,6,7,3,80,Teacher,English,Teacher → English
1296,84,79,77,4,8,6,6,8,5,73,IT Professional,DevOps,IT Professional → DevOps
1297,72,57,92,10,6,8,9,7,3,77,Business,Consulting,Business → Consulting
1298,67,83,82,5,9,9,6,8,3,71,Teacher,English,Teacher → English
1299,85,98,85,5,9,8,5,7,3,82,Engineer,Electrical,Engineer → Electrical
1300,76,77,84,10,7,8,10,9,6,83,Business,Management,Business → Management
1301,95,90,67,3,7,8,5,7,3,76,Engineer,Electrical,Engineer → Electrical
1302,83,78,77,8,9,8,5,7,4,79,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1303,79,86,95,7,8,10,8,8,4,83,Teacher,Science,Teacher → Science
1304,94,86,75,8,7,9,5,7,4,85,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1305,79,62,82,8,8,9,10,9,4,75,Business,Marketing,Business → Marketing
1306,65,79,88,5,7,9,9,7,5,71,Lawyer,Criminal Law,Lawyer → Criminal Law
1307,91,97,71,7,8,10,6,6,3,85,Engineer,Civil,Engineer → Civil
1308,70,53,73,9,9,8,9,9,6,70,Designer,Architecture,Designer → Architecture
1309,90,89,72,6,6,7,4,6,5,80,Engineer,Computer Science,Engineer → Computer Science
1310,85,80,75,3,8,9,5,7,4,71,Engineer,Computer Science,Engineer → Computer Science
1311,93,88,75,5,6,8,6,7,4,78,Engineer,Computer Science,Engineer → Computer Science
1312,86,88,72,7,8,9,4,7,3,80,Scientist,Data Science,Scientist → Data Science
1313,72,52,79,7,10,6,9,9,5,67,Designer,UI/UX,Designer → UI/UX
1314,95,72,83,5,8,6,6,5,6,77,IT Professional,AI/ML,IT Professional → AI/ML
1315,85,67,70,7,6,9,7,7,6,73,Business,Marketing,Business → Marketing
1316,90,87,69,5,8,9,4,7,4,77,IT Professional,AI/ML,IT Professional → AI/ML
1317,74,65,80,5,10,8,8,8,4,68,Teacher,English,Teacher → English
1318,81,67,98,7,7,9,8,6,3,77,Lawyer,Environmental Law,Lawyer → Environmental Law
1319,67,60,90,9,8,7,8,6,5,75,Designer,Architecture,Designer → Architecture
1320,82,65,91,5,10,7,9,8,3,72,Teacher,English,Teacher → English
1321,79,94,77,6,7,8,8,10,5,80,Doctor,Orthopedics,Doctor → Orthopedics
1322,74,63,93,7,9,9,9,6,5,74,Lawyer,Environmental Law,Lawyer → Environmental Law
1323,90,82,86,8,10,8,7,7,3,84,Teacher,Elementary,Teacher → Elementary
1324,80,73,75,5,7,10,8,9,4,72,Teacher,Science,Teacher → Science
1325,90,86,93,8,9,10,9,9,5,86,Teacher,Administration,Teacher → Administration
1326,95,81,65,5,9,8,7,6,3,76,IT Professional,DevOps,IT Professional → DevOps
1327,59,75,80,10,8,7,9,8,5,76,Designer,Architecture,Designer → Architecture
1328,85,92,85,7,9,7,7,7,4,84,Engineer,Electrical,Engineer → Electrical
1329,70,55,76,8,6,7,7,9,6,68,Business,Operations,Business → Operations
1330,80,63,83,7,7,8,8,9,5,73,Business,Consulting,Business → Consulting
1331,88,94,79,6,8,8,7,9,5,83,Doctor,Orthopedics,Doctor → Orthopedics
1332,75,89,79,8,8,9,5,8,3,80,Doctor,Cardiology,Doctor → Cardiology
1333,76,61,98,8,8,8,8,7,5,77,Lawyer,Environmental Law,Lawyer → Environmental Law
1334,82,100,68,5,8,9,5,7,4,78,Scientist,Research,Scientist → Research
1335,95,89,78,7,6,10,6,8,5,85,Doctor,General Medicine,Doctor → General Medicine
1336,73,62,90,7,6,9,9,6,3,72,Lawyer,Family Law,Lawyer → Family Law
1337,95,96,72,4,9,9,6,9,4,80,Doctor,Orthopedics,Doctor → Orthopedics
1338,70,72,70,10,10,8,8,7,4,77,Designer,Game Design,Designer → Game Design
1339,95,71,74,6,9,8,4,6,5,78,IT Professional,DevOps,IT Professional → DevOps
1340,77,70,89,8,10,9,7,8,3,78,Teacher,Science,Teacher → Science
1341,70,64,90,7,6,8,7,7,6,71,Business,Marketing,Business → Marketing
1342,83,92,72,3,9,9,5,7,3,73,Scientist,Data Science,Scientist → Data Science
1343,75,71,86,5,9,10,8,8,5,71,Lawyer,Environmental Law,Lawyer → Environmental Law
1344,82,74,82,4,7,10,9,5,5,71,Lawyer,Environmental Law,Lawyer → Environmental Law
1345,70,57,75,10,8,5,7,7,4,73,Designer,Game Design,Designer → Game Design
1346,78,70,83,6,7,10,10,6,6,74,Business,Consulting,Business → Consulting
1347,66,71,85,8,9,7,8,9,5,75,Designer,Fashion,Designer → Fashion
1348,87,91,68,4,9,8,4,8,3,74,Engineer,Aerospace,Engineer → Aerospace
1349,67,77,70,9,9,8,10,7,5,76,Business,Entrepreneurship,Business → Entrepreneurship
1350,95,80,73,4,8,10,7,7,5,76,Engineer,Chemical,Engineer → Chemical
1351,71,69,76,8,8,8,8,8,5,73,Business,Finance,Business → Finance
1352,76,100,90,5,9,10,8,9,2,81,Doctor,Orthopedics,Doctor → Orthopedics
1353,75,60,85,8,9,8,10,8,4,74,Business,Consulting,Business → Consulting
1354,84,69,83,9,7,9,9,7,3,81,Business,Entrepreneurship,Business → Entrepreneurship
1355,95,91,61,7,8,8,6,7,5,82,Engineer,Civil,Engineer → Civil
1356,82,59,95,8,8,8,8,8,3,78,Business,Finance,Business → Finance
1357,86,70,79,5,10,7,5,5,7,73,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1358,65,67,70,9,10,8,8,9,6,71,Designer,Architecture,Designer → Architecture
1359,95,90,79,7,7,8,5,6,3,86,IT Professional,UI/UX,IT Professional → UI/UX
1360,71,73,84,10,8,8,9,8,3,80,Designer,Industrial,Designer → Industrial
1361,84,69,78,9,6,8,7,7,5,80,Business,Finance,Business → Finance
1362,97,84,85,3,7,8,4,6,3,78,Engineer,Mechanical,Engineer → Mechanical
1363,85,85,73,3,9,7,6,6,5,72,Scientist,Physics,Scientist → Physics
1364,89,86,78,8,9,10,6,9,4,84,Doctor,Pediatrics,Doctor → Pediatrics
1365,62,64,73,10,8,8,8,7,5,72,Designer,Graphic Design,Designer → Graphic Design
1366,83,79,76,7,10,9,6,10,4,78,Teacher,Special Education,Teacher → Special Education
1367,73,72,76,7,9,6,6,7,7,73,Designer,Graphic Design,Designer → Graphic Design
1368,86,88,75,6,7,7,5,8,5,78,IT Professional,DevOps,IT Professional → DevOps
1369,95,85,72,3,9,10,7,8,4,74,Scientist,Biology,Scientist → Biology
1370,77,65,70,9,10,6,7,6,4,75,Designer,Graphic Design,Designer → Graphic Design
1371,75,69,72,8,8,5,6,6,5,74,Designer,Architecture,Designer → Architecture
1372,65,74,80,6,6,9,6,6,5,69,Lawyer,Public Interest,Lawyer → Public Interest
1373,75,85,85,8,7,9,6,10,3,81,Doctor,Neurosurgery,Doctor → Neurosurgery
1374,97,93,85,7,9,10,5,6,5,88,Scientist,Data Science,Scientist → Data Science
1375,93,85,74,7,9,8,7,5,3,82,Engineer,Chemical,Engineer → Chemical
1376,78,75,82,5,7,10,9,7,3,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1377,83,85,73,7,8,9,4,8,2,79,Scientist,Data Science,Scientist → Data Science
1378,65,81,94,7,10,8,7,7,5,76,Teacher,Mathematics,Teacher → Mathematics
1379,96,97,66,5,7,8,5,6,4,80,Engineer,Computer Science,Engineer → Computer Science
1380,88,94,83,7,7,9,5,6,6,85,Engineer,Chemical,Engineer → Chemical
1381,90,67,93,8,9,10,7,7,3,82,Teacher,Elementary,Teacher → Elementary
1382,70,56,70,6,8,7,7,6,5,64,Business,Entrepreneurship,Business → Entrepreneurship
1383,78,72,89,4,8,8,6,7,5,71,Lawyer,Criminal Law,Lawyer → Criminal Law
1384,70,80,88,6,9,8,7,7,6,74,Lawyer,Family Law,Lawyer → Family Law
1385,62,61,80,8,10,6,8,8,6,69,Designer,Game Design,Designer → Game Design
1386,75,72,72,7,8,8,6,6,5,72,IT Professional,Software Development,IT Professional → Software Development
1387,75,76,86,5,8,8,9,6,6,73,Lawyer,Public Interest,Lawyer → Public Interest
1388,80,70,75,6,8,9,9,9,5,72,Teacher,Mathematics,Teacher → Mathematics
1389,93,91,76,4,9,10,4,7,3,78,Scientist,Physics,Scientist → Physics
1390,89,96,76,5,10,8,6,8,5,82,Scientist,Research,Scientist → Research
1391,74,81,95,8,10,9,7,7,4,81,Teacher,English,Teacher → English
1392,80,92,77,6,10,10,5,5,5,80,Scientist,Data Science,Scientist → Data Science
1393,85,80,85,7,8,9,6,7,5,81,Engineer,Aerospace,Engineer → Aerospace
1394,77,69,85,5,7,8,8,7,5,70,Lawyer,Environmental Law,Lawyer → Environmental Law
1395,75,65,85,8,10,6,9,7,5,75,Designer,Game Design,Designer → Game Design
1396,88,74,79,5,9,7,8,7,5,74,IT Professional,Software Development,IT Professional → Software Development
1397,95,74,72,6,10,8,5,6,6,77,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1398,93,87,68,5,9,8,7,6,2,78,Scientist,Chemistry,Scientist → Chemistry
1399,85,100,72,5,9,7,5,7,2,80,Scientist,Physics,Scientist → Physics
1400,92,94,72,3,8,10,6,7,2,77,Scientist,Environmental,Scientist → Environmental
1401,77,84,89,7,9,7,9,10,3,80,Teacher,Administration,Teacher → Administration
1402,90,87,78,7,10,8,6,5,4,83,Scientist,Physics,Scientist → Physics
1403,98,97,74,4,8,9,5,8,5,81,Engineer,Computer Science,Engineer → Computer Science
1404,65,64,75,9,9,8,8,7,5,71,Designer,Game Design,Designer → Game Design
1405,89,98,78,6,6,9,4,5,3,83,Engineer,Aerospace,Engineer → Aerospace
1406,86,87,77,6,7,9,6,6,4,79,Engineer,Electrical,Engineer → Electrical
1407,87,100,65,6,10,8,7,6,2,80,Scientist,Biology,Scientist → Biology
1408,70,65,88,7,8,9,7,6,3,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1409,82,55,75,8,9,7,7,8,5,72,Business,Consulting,Business → Consulting
1410,82,100,65,4,8,10,5,8,4,76,Scientist,Biology,Scientist → Biology
1411,91,84,73,6,7,9,5,6,3,80,IT Professional,Data Science,IT Professional → Data Science
1412,95,90,78,4,9,9,6,7,2,80,Scientist,Data Science,Scientist → Data Science
1413,78,82,85,6,7,8,7,5,3,77,IT Professional,Data Science,IT Professional → Data Science
1414,83,100,70,4,10,10,6,5,4,77,Scientist,Physics,Scientist → Physics
1415,84,96,90,4,7,9,6,9,4,81,Doctor,General Medicine,Doctor → General Medicine
1416,75,85,87,6,7,10,7,7,4,77,Doctor,Pediatrics,Doctor → Pediatrics
1417,94,80,72,3,9,9,6,7,6,73,Engineer,Aerospace,Engineer → Aerospace
1418,100,81,85,4,7,8,4,7,5,79,Engineer,Chemical,Engineer → Chemical
1419,82,76,79,9,9,8,8,7,4,81,Teacher,Elementary,Teacher → Elementary
1420,73,75,70,9,10,8,8,6,3,76,Designer,Game Design,Designer → Game Design
1421,77,86,75,8,9,9,7,9,2,80,Doctor,Psychiatry,Doctor → Psychiatry
1422,76,91,76,6,8,10,7,9,5,78,Doctor,Neurosurgery,Doctor → Neurosurgery
1423,57,74,90,10,8,5,9,6,3,77,Designer,Fashion,Designer → Fashion
1424,74,61,83,9,7,8,10,7,4,76,Business,Entrepreneurship,Business → Entrepreneurship
1425,78,92,77,5,6,10,5,8,5,76,Doctor,Orthopedics,Doctor → Orthopedics
1426,81,60,92,4,7,8,7,8,3,69,Lawyer,Criminal Law,Lawyer → Criminal Law
1427,93,87,78,6,8,7,8,8,5,82,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1428,85,78,79,6,9,7,5,8,5,77,IT Professional,Software Development,IT Professional → Software Development
1429,74,78,78,5,8,9,7,8,4,72,Teacher,Science,Teacher → Science
1430,92,100,81,7,10,8,4,6,4,88,Scientist,Chemistry,Scientist → Chemistry
1431,75,77,80,6,7,10,8,6,4,74,Lawyer,Public Interest,Lawyer → Public Interest
1432,85,73,92,4,6,8,7,6,5,74,Lawyer,Environmental Law,Lawyer → Environmental Law
1433,69,80,93,6,7,8,6,6,4,76,Lawyer,Family Law,Lawyer → Family Law
1434,75,90,71,5,8,8,8,10,3,74,Doctor,Psychiatry,Doctor → Psychiatry
1435,73,68,74,8,7,8,7,8,4,74,Business,Management,Business → Management
1436,85,82,73,5,7,8,5,7,4,75,Engineer,Computer Science,Engineer → Computer Science
1437,79,71,85,7,7,9,9,9,5,77,Teacher,Elementary,Teacher → Elementary
1438,88,70,76,7,9,7,6,6,6,76,IT Professional,UI/UX,IT Professional → UI/UX
1439,68,76,88,5,6,10,9,8,5,71,Lawyer,Public Interest,Lawyer → Public Interest
1440,70,58,73,10,8,7,9,8,6,73,Designer,Game Design,Designer → Game Design
1441,85,100,75,5,8,7,6,7,3,81,Scientist,Data Science,Scientist → Data Science
1442,66,84,82,6,7,8,8,8,4,73,Teacher,Science,Teacher → Science
1443,62,56,90,10,10,7,7,9,5,73,Designer,UI/UX,Designer → UI/UX
1444,99,95,60,6,9,8,7,8,5,81,Engineer,Aerospace,Engineer → Aerospace
1445,83,89,65,7,9,8,6,5,2,78,Scientist,Physics,Scientist → Physics
1446,74,73,77,6,9,8,10,7,5,72,Business,Entrepreneurship,Business → Entrepreneurship
1447,65,58,74,9,8,7,7,7,5,70,Designer,Architecture,Designer → Architecture
1448,81,76,69,5,10,6,5,8,5,71,IT Professional,Data Science,IT Professional → Data Science
1449,73,65,98,6,9,10,8,5,4,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1450,93,87,66,5,9,7,6,7,2,78,Engineer,Aerospace,Engineer → Aerospace
1451,77,63,98,6,6,10,7,6,6,74,Lawyer,Public Interest,Lawyer → Public Interest
1452,91,85,83,3,8,8,4,6,5,76,Scientist,Data Science,Scientist → Data Science
1453,71,87,80,9,8,8,8,8,3,81,Teacher,Elementary,Teacher → Elementary
1454,96,98,62,6,6,8,7,7,3,83,Engineer,Civil,Engineer → Civil
1455,75,80,92,7,6,8,8,7,3,79,Lawyer,Corporate Law,Lawyer → Corporate Law
1456,70,56,78,7,8,6,8,9,4,68,Designer,Architecture,Designer → Architecture
1457,82,79,98,7,7,9,6,7,5,83,Lawyer,Corporate Law,Lawyer → Corporate Law
1458,100,100,82,5,8,9,4,5,2,86,Scientist,Biology,Scientist → Biology
1459,95,89,68,5,7,10,5,8,4,79,Engineer,Electrical,Engineer → Electrical
1460,78,71,86,9,10,8,6,7,5,80,Teacher,English,Teacher → English
1461,84,74,75,10,7,10,9,6,4,82,Business,Management,Business → Management
1462,83,91,65,5,8,8,6,6,4,76,Scientist,Environmental,Scientist → Environmental
1463,66,65,86,9,9,6,6,6,4,75,Designer,Industrial,Designer → Industrial
1464,82,94,86,7,8,10,5,7,2,85,Doctor,Neurosurgery,Doctor → Neurosurgery
1465,63,70,70,10,9,5,7,7,5,73,Designer,Industrial,Designer → Industrial
1466,75,72,95,5,8,9,7,7,3,74,Lawyer,Family Law,Lawyer → Family Law
1467,89,68,94,8,6,8,10,7,4,82,Business,Entrepreneurship,Business → Entrepreneurship
1468,94,83,78,8,9,7,5,7,5,84,IT Professional,AI/ML,IT Professional → AI/ML
1469,90,78,77,4,7,9,6,7,4,74,IT Professional,UI/UX,IT Professional → UI/UX
1470,87,87,67,5,9,9,5,8,5,76,Engineer,Mechanical,Engineer → Mechanical
1471,88,68,79,10,9,8,10,8,6,82,Business,Entrepreneurship,Business → Entrepreneurship
1472,80,63,70,10,10,8,9,7,6,77,Designer,Game Design,Designer → Game Design
1473,77,62,77,6,7,8,9,7,6,69,Business,Entrepreneurship,Business → Entrepreneurship
1474,60,58,78,9,8,6,7,9,3,70,Designer,Industrial,Designer → Industrial
1475,77,65,83,7,10,7,9,9,2,73,Teacher,English,Teacher → English
1476,97,91,85,5,10,9,4,5,5,83,Scientist,Data Science,Scientist → Data Science
1477,66,60,78,9,10,8,8,6,5,72,Designer,Graphic Design,Designer → Graphic Design
1478,90,74,85,7,8,9,8,8,3,80,Teacher,Administration,Teacher → Administration
1479,89,93,81,6,7,7,5,7,3,84,Engineer,Computer Science,Engineer → Computer Science
1480,65,61,85,7,9,8,8,7,5,69,Designer,Industrial,Designer → Industrial
1481,85,96,69,5,7,10,6,7,5,79,Engineer,Civil,Engineer → Civil
1482,66,57,83,7,8,8,8,8,7,67,Designer,Game Design,Designer → Game Design
1483,65,80,82,9,10,9,6,9,3,78,Teacher,Elementary,Teacher → Elementary
1484,97,96,74,4,8,10,5,8,3,81,Scientist,Physics,Scientist → Physics
1485,100,95,71,4,8,9,4,8,2,81,Scientist,Data Science,Scientist → Data Science
1486,87,79,80,7,10,9,8,7,5,79,Teacher,Science,Teacher → Science
1487,84,99,77,8,8,10,8,9,5,86,Doctor,Cardiology,Doctor → Cardiology
1488,95,85,68,4,8,9,6,8,3,76,Scientist,Physics,Scientist → Physics
1489,66,67,85,7,8,9,8,8,6,72,Business,Finance,Business → Finance
1490,89,100,86,6,8,9,8,7,3,85,Doctor,Orthopedics,Doctor → Orthopedics
1491,96,90,71,5,6,8,5,6,4,80,Engineer,Civil,Engineer → Civil
1492,73,64,80,6,8,10,9,7,5,70,Lawyer,Corporate Law,Lawyer → Corporate Law
1493,95,90,82,5,9,8,6,8,5,82,Scientist,Data Science,Scientist → Data Science
1494,88,80,75,4,7,7,7,5,4,74,IT Professional,DevOps,IT Professional → DevOps
1495,71,72,88,7,7,7,8,8,4,75,Business,Operations,Business → Operations
1496,73,58,84,5,8,8,7,6,3,66,Lawyer,Public Interest,Lawyer → Public Interest
1497,100,88,81,3,9,10,5,5,4,79,Engineer,Aerospace,Engineer → Aerospace
1498,55,60,80,10,9,7,9,7,3,70,Designer,Architecture,Designer → Architecture
1499,77,90,94,6,9,8,7,8,3,81,Teacher,Elementary,Teacher → Elementary
1500,68,73,74,8,9,5,9,7,6,73,Designer,Architecture,Designer → Architecture
1501,83,61,87,8,7,8,8,8,5,78,Business,Finance,Business → Finance
1502,76,72,73,6,8,8,7,8,3,72,Business,Marketing,Business → Marketing
1503,69,68,77,8,7,9,9,8,4,73,Business,Operations,Business → Operations
1504,76,51,90,7,9,8,9,9,5,70,Designer,Architecture,Designer → Architecture
1505,85,67,91,4,6,8,7,5,3,72,Lawyer,Family Law,Lawyer → Family Law
1506,73,62,71,10,9,7,9,7,6,74,Designer,Architecture,Designer → Architecture
1507,84,93,79,6,7,10,6,8,5,80,Doctor,Neurosurgery,Doctor → Neurosurgery
1508,88,74,95,6,8,9,8,8,3,80,Teacher,Special Education,Teacher → Special Education
1509,75,65,80,6,8,9,9,6,4,70,Lawyer,Environmental Law,Lawyer → Environmental Law
1510,90,61,93,9,7,9,9,6,6,82,Business,Consulting,Business → Consulting
1511,90,81,78,6,9,10,8,10,5,79,Teacher,Mathematics,Teacher → Mathematics
1512,57,58,82,8,10,7,7,9,4,68,Designer,UI/UX,Designer → UI/UX
1513,65,71,85,8,9,9,7,8,3,74,Teacher,Science,Teacher → Science
1514,82,100,65,5,9,10,5,7,3,77,Scientist,Research,Scientist → Research
1515,79,67,71,7,7,10,9,9,6,73,Business,Marketing,Business → Marketing
1516,86,98,74,6,9,8,6,7,2,81,Engineer,Chemical,Engineer → Chemical
1517,80,100,65,6,10,10,4,7,3,79,Scientist,Chemistry,Scientist → Chemistry
1518,60,75,82,8,8,5,7,7,4,73,Designer,Architecture,Designer → Architecture
1519,80,50,82,8,8,6,8,8,5,72,Designer,Graphic Design,Designer → Graphic Design
1520,80,64,73,7,8,9,10,7,5,72,Business,Operations,Business → Operations
1521,83,82,75,7,10,10,8,9,5,79,Teacher,Administration,Teacher → Administration
1522,58,58,72,7,9,8,7,8,5,63,Designer,UI/UX,Designer → UI/UX
1523,84,88,85,5,10,7,7,8,4,79,Teacher,Administration,Teacher → Administration
1524,67,72,76,6,7,9,7,7,6,70,Business,Consulting,Business → Consulting
1525,69,66,80,8,10,7,6,6,4,73,Designer,Fashion,Designer → Fashion
1526,67,61,79,10,10,8,8,9,5,74,Designer,Graphic Design,Designer → Graphic Design
1527,75,88,78,5,6,8,6,10,2,75,Doctor,Orthopedics,Doctor → Orthopedics
1528,75,85,70,6,8,10,8,9,5,73,Doctor,Neurosurgery,Doctor → Neurosurgery
1529,62,68,80,9,9,5,7,8,6,72,Designer,Industrial,Designer → Industrial
1530,88,86,90,3,7,8,8,8,3,76,Doctor,General Medicine,Doctor → General Medicine
1531,82,93,77,6,6,9,6,8,2,80,Doctor,Cardiology,Doctor → Cardiology
1532,97,91,72,6,9,10,6,6,5,83,Scientist,Physics,Scientist → Physics
1533,77,67,75,9,8,7,9,8,6,77,Designer,Industrial,Designer → Industrial
1534,74,73,70,6,7,8,9,7,4,70,Business,Operations,Business → Operations
1535,87,100,83,8,9,8,6,9,4,88,Doctor,Cardiology,Doctor → Cardiology
1536,92,93,82,4,6,9,7,9,5,80,Doctor,Orthopedics,Doctor → Orthopedics
1537,72,87,95,6,10,8,9,9,3,78,Teacher,English,Teacher → English
1538,81,70,76,5,9,6,6,5,6,71,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1539,89,82,83,6,8,6,6,6,3,80,IT Professional,UI/UX,IT Professional → UI/UX
1540,85,84,60,7,7,8,5,7,4,77,Engineer,Mechanical,Engineer → Mechanical
1541,66,70,83,5,8,9,6,7,4,67,Lawyer,Environmental Law,Lawyer → Environmental Law
1542,56,50,71,7,9,6,7,9,4,60,Designer,UI/UX,Designer → UI/UX
1543,89,86,72,7,10,6,6,7,5,81,IT Professional,AI/ML,IT Professional → AI/ML
1544,86,98,82,6,8,8,5,7,2,84,Scientist,Environmental,Scientist → Environmental
1545,86,72,95,6,8,9,8,6,3,78,Business,Consulting,Business → Consulting
1546,78,66,76,5,8,7,9,8,3,68,Teacher,Science,Teacher → Science
1547,78,87,70,6,7,10,5,9,4,76,Doctor,Orthopedics,Doctor → Orthopedics
1548,86,93,81,4,10,10,5,7,3,78,Scientist,Biology,Scientist → Biology
1549,78,88,68,6,9,6,7,6,6,76,IT Professional,Software Development,IT Professional → Software Development
1550,89,81,92,7,8,8,8,10,4,83,Teacher,Special Education,Teacher → Special Education
1551,65,66,89,4,7,9,6,8,6,66,Lawyer,IP Law,Lawyer → IP Law
1552,95,77,73,7,8,6,5,5,6,80,IT Professional,Data Science,IT Professional → Data Science
1553,60,69,81,10,8,7,8,9,5,75,Designer,Game Design,Designer → Game Design
1554,81,81,85,7,7,7,6,7,3,80,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1555,72,82,75,8,9,9,8,10,5,77,Teacher,Administration,Teacher → Administration
1556,63,56,75,10,10,5,9,6,5,71,Designer,Fashion,Designer → Fashion
1557,82,78,65,5,9,7,4,8,5,72,IT Professional,DevOps,IT Professional → DevOps
1558,76,70,98,5,7,10,7,7,3,74,Lawyer,Environmental Law,Lawyer → Environmental Law
1559,81,77,95,5,8,10,7,8,5,77,Teacher,Science,Teacher → Science
1560,87,77,83,6,8,9,7,8,5,79,Teacher,Administration,Teacher → Administration
1561,77,76,89,9,8,9,6,10,4,81,Teacher,Mathematics,Teacher → Mathematics
1562,69,81,95,5,8,10,8,10,5,75,Teacher,Mathematics,Teacher → Mathematics
1563,71,55,71,6,9,8,10,7,3,64,Business,Marketing,Business → Marketing
1564,65,72,88,7,10,8,6,7,2,73,Teacher,Special Education,Teacher → Special Education
1565,95,82,68,8,7,6,4,8,5,83,IT Professional,DevOps,IT Professional → DevOps
1566,73,65,81,9,9,5,7,9,5,75,Designer,UI/UX,Designer → UI/UX
1567,88,97,66,3,8,8,5,8,4,75,Scientist,Environmental,Scientist → Environmental
1568,80,50,82,7,9,5,8,8,5,70,Designer,UI/UX,Designer → UI/UX
1569,72,66,84,9,8,7,8,7,6,77,Business,Operations,Business → Operations
1570,88,83,72,7,8,7,5,5,6,79,IT Professional,DevOps,IT Professional → DevOps
1571,77,68,81,10,7,9,7,8,6,79,Business,Finance,Business → Finance
1572,73,83,84,5,10,7,9,9,3,74,Teacher,Elementary,Teacher → Elementary
1573,94,98,69,3,10,9,5,5,3,77,Scientist,Data Science,Scientist → Data Science
1574,73,51,90,8,10,7,9,7,5,72,Designer,Architecture,Designer → Architecture
1575,95,100,72,6,6,10,7,10,3,85,Doctor,Cardiology,Doctor → Cardiology
1576,77,55,70,7,8,6,6,7,5,68,Designer,Architecture,Designer → Architecture
1577,85,85,79,6,7,10,7,8,4,78,Doctor,Cardiology,Doctor → Cardiology
1578,82,84,79,6,7,8,4,5,5,78,IT Professional,AI/ML,IT Professional → AI/ML
1579,55,54,76,8,9,6,7,7,5,63,Designer,Graphic Design,Designer → Graphic Design
1580,68,64,86,4,9,10,6,6,6,65,Lawyer,Family Law,Lawyer → Family Law
1581,97,88,77,6,9,7,4,7,3,83,Scientist,Data Science,Scientist → Data Science
1582,83,85,86,5,8,10,6,9,2,77,Doctor,Orthopedics,Doctor → Orthopedics
1583,87,90,79,5,7,8,4,5,5,78,IT Professional,Software Development,IT Professional → Software Development
1584,98,98,74,4,8,10,6,8,3,82,Scientist,Biology,Scientist → Biology
1585,80,85,83,6,9,8,5,7,3,78,Scientist,Physics,Scientist → Physics
1586,89,90,76,8,10,7,7,5,7,85,IT Professional,UI/UX,IT Professional → UI/UX
1587,91,78,65,7,7,6,7,5,3,77,IT Professional,DevOps,IT Professional → DevOps
1588,82,69,80,8,7,8,8,8,6,79,Business,Management,Business → Management
1589,79,80,75,5,8,8,7,6,6,72,IT Professional,UI/UX,IT Professional → UI/UX
1590,57,67,89,9,8,6,7,9,4,74,Designer,Fashion,Designer → Fashion
1591,91,85,81,6,9,8,5,6,2,80,Scientist,Physics,Scientist → Physics
1592,85,75,75,6,7,9,8,8,4,74,Teacher,Elementary,Teacher → Elementary
1593,90,81,74,6,10,6,7,8,6,77,IT Professional,Data Science,IT Professional → Data Science
1594,89,91,67,5,10,9,5,8,2,78,Scientist,Biology,Scientist → Biology
1595,72,64,75,7,10,6,8,8,5,70,Designer,Industrial,Designer → Industrial
1596,92,100,78,5,8,8,5,7,4,84,Scientist,Research,Scientist → Research
1597,80,57,83,5,9,8,7,5,5,68,Lawyer,Family Law,Lawyer → Family Law
1598,86,75,85,5,7,7,8,6,4,76,IT Professional,DevOps,IT Professional → DevOps
1599,68,70,70,7,9,8,7,8,4,69,Designer,Industrial,Designer → Industrial
1600,91,94,85,5,8,8,4,7,4,82,Scientist,Environmental,Scientist → Environmental
1601,100,98,75,6,9,9,6,6,6,87,Engineer,Computer Science,Engineer → Computer Science
1602,96,87,65,7,8,7,5,8,5,82,Scientist,Research,Scientist → Research
1603,100,85,79,4,9,7,6,6,3,80,Scientist,Research,Scientist → Research
1604,100,92,75,6,8,7,5,7,3,85,Engineer,Electrical,Engineer → Electrical
1605,94,80,78,4,9,8,7,6,3,76,Engineer,Chemical,Engineer → Chemical
1606,75,95,90,6,8,10,7,7,5,80,Doctor,Pediatrics,Doctor → Pediatrics
1607,85,80,75,7,6,7,7,6,4,78,Engineer,Chemical,Engineer → Chemical
1608,91,84,72,6,9,9,6,7,6,78,IT Professional,Software Development,IT Professional → Software Development
1609,73,72,93,5,9,9,9,5,5,72,Lawyer,Criminal Law,Lawyer → Criminal Law
1610,86,99,74,4,10,7,6,6,2,78,Scientist,Chemistry,Scientist → Chemistry
1611,71,85,95,5,9,7,7,10,4,76,Teacher,Administration,Teacher → Administration
1612,66,60,73,9,7,10,10,7,4,71,Business,Management,Business → Management
1613,87,100,65,5,10,8,6,6,3,80,Scientist,Environmental,Scientist → Environmental
1614,83,81,69,5,7,6,8,6,3,73,IT Professional,Cybersecurity,IT Professional → Cybersecurity
